value_euro,age,release_clause_euro,sprint_speed,dribbling,position
4100,26,8000,69,65,Defense
4200,27,7600,76,76,Midfield
4300,28,9000,71,70,Forward
2700,31,5400,53,50,Defense
3900,30,7300,38,66,Forward
3800,30,5100,82,75,Forward
1600,33,2600,43,58,Midfield
3800,30,7200,77,70,Midfield
5500,20,11000,71,69,Defense
3500,32,6000,79,74,Forward
4000,29,5600,77,76,Midfield
4800,27,8000,74,77,Forward
3600,32,6800,84,70,Forward
1200,35,2400,37,30,Defense
4400,24,8700,69,65,Defense
6000,26,13100,59,63,Defense
7000,26,15200,77,75,Forward
5500,30,9400,78,77,Forward
4200,31,7500,70,58,Defense
7500,24,13500,77,75,Midfield
8000,24,18400,67,67,Forward
4400,29,8400,76,64,Defense
3600,31,6100,56,15,Goalkeeper
750,37,1600,42,48,Defense
6000,25,11900,82,70,Defense
6500,27,10900,61,68,Forward
4300,29,9400,71,67,Defense
7000,25,12400,90,77,Forward
3200,33,4800,60,63,Defense
3300,34,5900,52,70,Midfield
3100,33,5000,63,67,Defense
6000,28,13200,79,72,Midfield
1300,36,2500,46,11,Goalkeeper
6500,27,10900,67,63,Forward
7000,25,11000,66,74,Midfield
2300,33,3200,62,56,Defense
6500,22,14300,74,74,Defense
8000,22,16800,82,67,Defense
5500,29,9100,78,76,Midfield
2800,33,4300,47,11,Goalkeeper
6500,26,10900,70,78,Midfield
3700,32,7400,77,74,Defense
7000,26,11700,67,74,Midfield
3400,34,4800,85,79,Forward
4400,30,5700,45,55,Defense
5000,31,6500,73,75,Midfield
7500,22,15400,68,76,Defense
8500,22,18700,77,78,Midfield
7500,23,14800,78,81,Midfield
8000,23,18800,90,79,Forward
3000,35,5900,76,73,Forward
4400,29,6200,71,76,Defense
4700,28,7200,43,11,Goalkeeper
5500,31,8300,72,73,Forward
5500,27,8700,57,44,Defense
1700,34,3800,69,56,Defense
5500,31,11000,74,72,Forward
9000,21,17100,66,76,Midfield
8000,23,16800,73,67,Forward
6000,27,10700,72,47,Defense
5500,28,8300,78,77,Midfield
6500,24,14100,79,62,Defense
6500,24,13500,75,63,Defense
5000,28,9900,69,71,Midfield
1300,36,2800,31,16,Goalkeeper
4700,27,6200,50,12,Goalkeeper
6000,25,8900,90,75,Defense
7000,24,9300,82,73,Midfield
5000,31,7500,84,72,Forward
2800,34,5700,34,14,Goalkeeper
2300,34,3100,67,50,Defense
7000,25,13100,87,77,Midfield
4400,30,6100,38,42,Defense
6500,24,13700,78,69,Defense
6000,25,13700,81,75,Defense
6000,23,9600,45,19,Goalkeeper
4600,29,7800,64,65,Midfield
5000,26,8400,34,20,Goalkeeper
7000,26,11700,70,73,Midfield
5000,24,9900,40,25,Goalkeeper
3100,33,5900,60,69,Defense
8500,22,14500,80,80,Forward
6500,25,13700,60,66,Defense
6000,27,9000,85,74,Forward
6000,25,10700,75,59,Defense
4800,31,7200,68,70,Midfield
7000,21,11900,62,66,Defense
5500,30,10500,58,64,Forward
8500,23,17900,96,89,Forward
4800,27,9100,83,77,Defense
5500,24,10500,42,16,Goalkeeper
7500,24,14800,73,75,Midfield
6500,26,12200,69,72,Midfield
5500,31,11800,74,73,Forward
5000,31,7500,81,69,Forward
3300,34,6900,47,62,Midfield
5500,27,8700,75,73,Defense
6000,27,12000,77,77,Midfield
5500,30,11600,77,75,Midfield
6500,27,10200,65,78,Midfield
1700,34,2600,67,57,Defense
5500,31,8800,68,72,Midfield
6500,23,12800,68,60,Defense
3600,31,6900,42,8,Goalkeeper
7500,25,15600,61,71,Midfield
4200,30,9000,53,54,Defense
9500,20,18100,85,75,Midfield
5000,29,7400,59,56,Defense
5500,29,10500,54,69,Midfield
9000,21,17100,86,74,Forward
3200,33,4800,64,68,Midfield
6500,22,10400,81,64,Defense
7500,24,12800,85,76,Forward
5000,27,9900,86,74,Defense
6000,29,11400,84,77,Forward
4500,33,9900,60,65,Forward
3600,30,6900,35,20,Goalkeeper
1600,35,3300,77,62,Defense
6500,26,10200,80,59,Defense
4300,29,7200,75,64,Defense
3800,31,7200,31,30,Defense
2000,37,3600,65,71,Forward
5000,24,11400,34,12,Goalkeeper
5000,29,10400,64,56,Defense
8500,21,13600,88,77,Midfield
5500,28,10500,64,67,Midfield
8500,21,18700,69,71,Midfield
3500,34,4600,74,69,Forward
8000,22,18800,82,82,Forward
4700,29,9800,53,21,Goalkeeper
6500,28,11500,79,75,Forward
6000,24,12500,54,45,Defense
4600,29,7300,75,64,Midfield
6000,28,9600,74,69,Forward
5500,31,6900,64,68,Forward
5500,29,11000,62,72,Midfield
5500,31,10500,75,67,Forward
1600,35,3500,77,70,Defense
7000,23,16100,66,31,Defense
7500,25,14800,73,77,Midfield
5500,28,11400,46,43,Defense
3800,32,7200,52,59,Defense
4600,29,7800,62,49,Defense
4600,29,7300,65,57,Defense
7500,23,13300,52,75,Midfield
650,38,1200,49,69,Defense
5000,26,10900,44,14,Goalkeeper
9500,21,15200,86,80,Midfield
7000,25,14700,58,56,Defense
8000,24,15200,83,75,Forward
5000,29,11400,65,63,Defense
4200,30,8800,68,60,Defense
6000,24,11900,74,70,Defense
5500,28,12500,70,53,Defense
8000,21,18400,77,75,Forward
8500,21,19600,78,75,Midfield
5500,29,8300,54,61,Forward
8000,22,18400,70,75,Forward
8500,22,17900,90,78,Midfield
7500,22,11800,81,69,Forward
8500,23,16200,78,80,Forward
7500,23,14800,75,70,Midfield
8000,21,13600,74,67,Midfield
6500,24,10200,66,64,Midfield
8000,24,18400,70,74,Midfield
6500,26,12800,69,74,Midfield
7500,22,14300,86,80,Midfield
4900,28,8700,56,17,Goalkeeper
3800,32,8000,68,55,Defense
5500,27,10900,80,74,Defense
6000,27,13700,78,62,Defense
5500,26,8700,43,35,Defense
7000,25,10300,69,68,Midfield
3200,33,6100,38,47,Defense
5000,31,10000,64,66,Forward
8500,20,17900,64,67,Midfield
6500,27,11500,70,70,Midfield
4400,29,7900,61,59,Defense
5500,28,8700,59,66,Midfield
6500,25,12800,75,68,Defense
6500,26,13500,94,77,Midfield
3200,32,4200,63,44,Defense
3700,32,7000,54,64,Defense
4400,29,8900,75,71,Defense
4500,33,9000,71,72,Forward
2800,35,5400,82,72,Midfield
6500,26,14800,93,71,Midfield
2300,35,4800,55,12,Goalkeeper
7000,22,11200,73,68,Midfield
7000,25,13100,70,76,Midfield
7000,26,13800,78,72,Forward
5500,28,8300,68,72,Midfield
7500,24,14100,79,74,Midfield
5500,31,10500,77,74,Midfield
6000,28,10800,55,71,Midfield
8000,22,19200,72,77,Midfield
5500,23,12000,50,8,Goalkeeper
4400,32,6100,72,76,Midfield
5500,27,8700,58,30,Defense
1800,37,2500,66,72,Midfield
6500,27,11500,73,68,Forward
1300,36,2400,35,11,Goalkeeper
5500,27,7600,64,51,Defense
4600,29,9500,35,17,Goalkeeper
5500,30,9400,37,70,Forward
3800,32,7200,41,56,Defense
4500,33,9000,75,75,Forward
7500,25,13300,78,72,Forward
8000,22,12800,75,71,Forward
7000,26,13800,77,76,Midfield
8500,22,17900,76,76,Midfield
3100,33,5300,78,68,Defense
4600,28,6800,68,59,Defense
6000,28,12000,76,74,Forward
5500,29,8800,75,71,Midfield
7500,24,13500,81,72,Midfield
5500,30,9900,67,73,Midfield
5000,27,8400,74,69,Defense
4900,27,9300,71,71,Midfield
4400,29,9800,86,73,Defense
4100,30,7700,68,68,Defense
6000,29,10800,78,74,Forward
6500,23,11500,82,75,Defense
7500,24,13300,76,76,Midfield
7500,22,12000,74,65,Defense
6500,21,13000,81,74,Defense
5500,28,8800,67,71,Midfield
6000,28,11400,68,74,Midfield
6000,27,11400,83,73,Forward
3400,32,5800,42,20,Goalkeeper
6000,29,10800,75,76,Forward
4900,32,7400,87,74,Midfield
7500,25,13300,84,81,Forward
6000,27,11400,56,63,Forward
1700,35,3200,74,71,Midfield
6000,28,9000,81,79,Midfield
5500,30,11800,76,80,Forward
4900,27,9300,62,61,Midfield
1200,36,1800,68,73,Defense
8500,23,19600,75,73,Midfield
1700,34,3200,42,71,Midfield
7500,24,15600,83,73,Forward
7500,24,13300,85,78,Midfield
6500,27,12200,75,77,Midfield
4200,31,5900,43,69,Defense
2800,35,5400,65,74,Midfield
6000,25,8900,69,72,Midfield
5500,27,8100,74,55,Defense
2800,35,5400,69,75,Midfield
7500,24,11100,77,74,Midfield
6500,25,13500,67,45,Defense
6000,26,12500,64,76,Midfield
2800,35,5400,71,77,Midfield
7500,26,16300,58,70,Forward
6000,26,10700,87,68,Defense
2600,36,4100,36,68,Forward
2800,35,5100,75,75,Midfield
1600,40,2800,34,76,Forward
1300,35,2100,59,52,Midfield
6000,28,10200,68,68,Midfield
4900,27,9300,54,46,Defense
5500,29,11000,70,70,Midfield
6000,28,9000,64,81,Forward
3200,33,5000,69,46,Defense
5500,31,11000,80,80,Forward
7000,21,16100,79,71,Defense
8500,21,19600,81,83,Forward
4200,31,7900,77,44,Defense
1600,35,3200,73,75,Defense
5000,26,7800,38,12,Goalkeeper
5000,28,7900,54,44,Defense
5500,29,8300,86,79,Midfield
6000,29,7800,68,72,Forward
6500,21,11500,70,64,Defense
4300,30,6000,85,73,Defense
5500,28,9800,50,50,Defense
4200,30,7400,42,13,Goalkeeper
9500,21,18100,75,74,Midfield
7000,23,13300,77,64,Defense
2800,35,5400,56,74,Midfield
8000,22,13600,75,79,Midfield
4900,27,9100,41,50,Defense
5500,27,7600,71,43,Defense
5500,31,8300,81,73,Midfield
6000,26,11900,46,61,Defense
9000,23,19800,74,70,Forward
1700,35,3200,66,59,Defense
4200,31,6100,61,72,Midfield
4900,29,11200,37,54,Defense
6500,23,12400,78,70,Midfield
8000,22,15200,87,77,Midfield
2300,34,3900,43,17,Goalkeeper
1700,35,3600,66,55,Defense
4800,27,9100,71,73,Defense
6500,26,9900,81,83,Forward
6000,28,11400,68,65,Midfield
6000,28,12000,77,75,Midfield
6000,26,9500,88,68,Defense
4800,31,7200,61,71,Midfield
3100,32,5900,56,70,Defense
5500,28,8300,86,77,Midfield
6000,27,13100,64,52,Defense
7000,26,13800,80,71,Forward
3700,31,6300,68,71,Defense
2300,34,4000,43,48,Defense
7000,25,13800,85,78,Forward
4600,28,9300,77,70,Defense
2300,35,4300,45,15,Goalkeeper
7000,25,11700,84,79,Midfield
2800,34,5700,56,13,Goalkeeper
8000,21,19200,76,74,Forward
6000,28,10800,80,71,Forward
4100,31,7300,73,61,Defense
7500,22,15800,61,72,Midfield
3800,32,5700,44,64,Midfield
6000,28,11400,59,71,Forward
7000,21,11900,71,67,Midfield
7500,25,14800,66,74,Midfield
7500,24,12800,85,77,Forward
5500,29,12100,69,75,Forward
6000,28,7500,77,72,Midfield
6500,21,10400,43,11,Goalkeeper
1700,35,3200,72,74,Midfield
7500,24,15600,79,66,Forward
6500,25,15000,33,38,Defense
4900,32,9900,74,77,Midfield
6000,27,11300,66,68,Midfield
1300,36,2500,40,13,Goalkeeper
5000,31,10000,67,73,Midfield
5500,30,11000,54,65,Forward
7000,25,13100,79,69,Forward
3000,35,5300,52,82,Forward
2300,35,3400,45,16,Goalkeeper
1300,36,2000,41,11,Goalkeeper
6500,22,11500,74,72,Defense
4400,30,7200,69,63,Midfield
6500,26,10200,81,77,Midfield
7000,25,13800,86,74,Midfield
3200,33,4500,45,55,Midfield
5500,29,11000,69,79,Midfield
4900,27,9300,64,70,Midfield
5500,28,11000,87,76,Forward
6000,25,9500,70,68,Defense
4200,31,8800,48,47,Defense
5500,30,8300,55,69,Forward
6500,24,15600,46,53,Defense
5500,26,9800,69,75,Defense
4400,30,8300,72,60,Defense
4200,31,7500,76,64,Midfield
3600,31,5100,39,15,Goalkeeper
1300,36,2300,58,10,Goalkeeper
5500,27,10900,52,53,Defense
10000,19,21300,83,77,Midfield
750,37,1400,30,25,Goalkeeper
6000,28,11400,76,74,Forward
3200,32,4800,36,17,Goalkeeper
5500,28,8100,54,60,Defense
2300,35,3900,37,11,Goalkeeper
5500,30,9400,59,78,Midfield
5500,27,12500,72,57,Defense
3200,33,5200,50,13,Goalkeeper
8000,21,18400,58,66,Midfield
650,36,1200,69,72,Defense
7000,24,13300,55,62,Midfield
2300,35,5000,57,11,Goalkeeper
6000,23,14400,32,12,Goalkeeper
5500,31,11600,75,77,Midfield
5500,28,8700,55,32,Defense
4400,29,9300,74,70,Defense
8000,22,18400,85,78,Midfield
6000,29,9500,60,66,Defense
450,38,765,38,13,Goalkeeper
5500,29,7600,35,21,Goalkeeper
6500,25,12800,36,16,Goalkeeper
7000,28,11200,66,76,Midfield
6500,28,9800,77,74,Midfield
8000,27,18200,61,78,Forward
5000,33,8000,76,70,Midfield
6500,28,14100,69,60,Defense
9000,22,17800,87,74,Forward
7000,27,9800,90,74,Midfield
7000,27,15200,69,65,Midfield
7500,24,12600,71,55,Defense
7000,27,11000,75,64,Defense
11500,21,24200,80,85,Midfield
6500,25,14100,84,76,Defense
6500,30,12400,69,73,Midfield
11000,22,23100,82,74,Forward
6000,31,10200,69,71,Midfield
8000,26,12600,67,77,Midfield
4900,30,9900,34,46,Defense
5500,31,11000,60,70,Midfield
5500,33,8300,72,71,Forward
8500,25,12500,73,77,Midfield
9000,25,16000,69,77,Midfield
6500,31,12400,76,74,Forward
4500,31,9400,52,48,Midfield
3900,34,5900,57,79,Midfield
7000,29,14000,68,75,Forward
2000,35,3800,78,68,Defense
8000,26,16600,74,76,Midfield
8000,26,17400,65,75,Midfield
9000,20,17100,74,46,Defense
2400,38,3300,66,73,Forward
8500,24,16400,62,67,Forward
5500,28,7200,69,74,Midfield
6000,31,9600,91,81,Forward
4500,32,9400,70,72,Midfield
9500,22,20000,87,84,Midfield
7500,25,11100,89,77,Defense
7000,25,13800,72,73,Defense
8500,24,17600,73,75,Midfield
4900,30,9400,42,27,Defense
5500,29,9400,53,55,Midfield
5000,32,7000,71,78,Midfield
9500,23,16200,90,78,Midfield
11500,21,19600,84,80,Forward
6000,27,9500,45,20,Goalkeeper
3200,35,6800,52,71,Midfield
8500,21,16200,74,49,Defense
6500,29,13000,67,74,Midfield
9000,22,19600,84,78,Midfield
6500,26,10200,42,18,Goalkeeper
7500,25,16300,66,50,Defense
6500,28,12200,72,57,Defense
5000,29,10500,45,62,Midfield
3800,32,6900,53,74,Midfield
5500,27,10500,83,72,Defense
7500,22,13300,83,81,Defense
2700,34,5100,54,67,Defense
6500,30,11100,78,75,Forward
5500,28,9900,67,52,Defense
5500,28,11000,72,69,Defense
8500,26,18500,69,77,Midfield
7000,27,14700,69,82,Midfield
10500,21,25200,80,83,Midfield
2000,35,4000,60,64,Midfield
2400,37,3800,69,78,Forward
7000,23,13800,68,68,Defense
8000,26,15800,70,80,Midfield
6000,30,10800,66,73,Midfield
7000,25,12400,52,52,Defense
7000,28,11900,93,77,Midfield
4900,30,7900,35,65,Midfield
8000,24,12800,72,69,Defense
2700,34,4900,65,56,Midfield
5000,30,9500,67,59,Defense
775,37,1200,72,70,Defense
3900,34,7400,45,73,Midfield
8000,25,19200,63,70,Midfield
4400,31,6100,74,61,Defense
7000,28,14000,83,75,Midfield
2700,35,5100,38,9,Goalkeeper
7000,28,14700,87,75,Midfield
9500,21,18100,72,75,Midfield
2700,33,5100,60,43,Defense
7000,27,14000,92,80,Midfield
6500,31,13000,73,74,Forward
7000,26,14500,50,41,Defense
7500,24,14100,66,64,Defense
5500,27,8700,47,12,Goalkeeper
4300,30,6000,43,16,Goalkeeper
6500,30,8500,77,72,Midfield
8500,26,14200,74,77,Forward
4400,32,9200,73,72,Defense
4500,30,6700,38,17,Goalkeeper
5000,30,7000,79,71,Defense
6500,31,13700,73,80,Midfield
9000,24,16000,76,73,Midfield
5000,32,9000,66,72,Midfield
10000,22,23000,62,76,Midfield
6000,29,11900,51,33,Defense
8500,24,15900,63,77,Midfield
7000,25,13100,78,72,Defense
4400,32,8300,69,74,Defense
9000,25,20500,76,70,Forward
3900,34,7000,68,70,Midfield
7500,26,15600,86,47,Defense
4800,31,9600,79,75,Defense
7500,22,16300,74,65,Defense
6500,30,13000,79,78,Midfield
8500,24,15100,69,72,Midfield
5000,30,9500,61,60,Defense
10500,21,20000,67,76,Midfield
4900,31,9900,35,58,Defense
7000,28,13300,79,71,Forward
7000,25,13100,78,75,Midfield
5500,29,8800,54,64,Midfield
4400,32,7900,74,73,Defense
1600,36,2800,50,11,Goalkeeper
7000,28,11200,86,75,Forward
2700,34,4600,51,13,Goalkeeper
4400,32,9200,80,73,Defense
6000,27,12500,33,13,Goalkeeper
6500,28,11700,69,69,Midfield
6500,23,11100,54,23,Goalkeeper
900,37,1500,34,49,Defense
8000,25,14200,75,88,Forward
9000,24,21600,72,80,Midfield
5500,31,10500,68,76,Midfield
8000,24,17600,65,53,Defense
4500,32,7600,77,74,Midfield
9500,23,16200,83,83,Forward
6000,28,12500,47,51,Defense
6500,30,9100,68,78,Forward
8500,25,17600,75,83,Midfield
6000,31,9000,63,73,Midfield
450,38,743,40,12,Goalkeeper
4900,31,7400,60,55,Defense
4000,33,7700,70,76,Midfield
11000,21,25300,69,77,Midfield
5500,29,11600,76,65,Defense
4400,32,7400,73,73,Defense
9500,24,18100,65,79,Forward
3400,33,4400,42,12,Goalkeeper
5000,30,10000,63,65,Midfield
7000,27,13300,72,75,Midfield
6000,27,11600,65,20,Goalkeeper
6500,29,9800,84,78,Forward
7000,27,15200,68,54,Defense
7000,27,13800,50,64,Defense
6500,30,9800,73,77,Midfield
4900,30,9900,53,31,Defense
3800,32,6500,60,50,Defense
4500,31,8500,55,68,Midfield
6500,30,9800,75,79,Midfield
7500,27,15600,73,74,Midfield
6500,29,9100,68,71,Midfield
5000,33,9500,80,77,Midfield
10000,20,21000,66,76,Midfield
4400,31,8700,75,76,Defense
10500,20,22100,89,80,Midfield
8500,19,16200,68,57,Defense
9500,24,20000,70,64,Forward
9000,22,18900,82,80,Defense
7500,23,16500,79,78,Defense
8000,21,12800,80,79,Defense
2700,34,4000,53,32,Defense
6500,30,9800,72,71,Forward
10000,21,18500,77,77,Midfield
5000,30,10500,63,52,Defense
3400,34,7100,43,15,Goalkeeper
8500,25,15900,75,72,Forward
9000,22,19800,86,78,Midfield
7000,28,9100,68,76,Forward
7000,29,10500,73,70,Forward
7000,28,9800,80,78,Forward
6000,27,11400,72,75,Midfield
11000,18,23100,87,74,Forward
7500,27,14300,77,72,Forward
5500,28,8700,49,11,Goalkeeper
5000,29,8500,77,50,Midfield
7000,28,15400,71,75,Midfield
6500,27,14100,82,75,Defense
900,37,1600,41,20,Goalkeeper
8500,26,15100,77,74,Forward
900,36,1500,55,18,Goalkeeper
900,38,1300,49,59,Midfield
5500,28,8700,35,19,Goalkeeper
5500,29,12000,43,20,Goalkeeper
4200,33,8400,49,73,Forward
7500,23,14800,77,65,Defense
7000,27,15200,68,56,Defense
6000,30,9600,69,76,Midfield
4000,32,7700,41,8,Goalkeeper
6500,31,13700,78,67,Forward
8500,25,15100,82,74,Midfield
8000,27,11000,84,76,Midfield
5000,30,8500,68,67,Defense
7000,27,15400,75,79,Midfield
6000,27,11400,61,44,Defense
5500,28,12000,50,15,Goalkeeper
8000,26,13400,95,77,Midfield
4900,31,9400,64,61,Defense
4500,32,6700,54,61,Midfield
2700,33,5100,62,65,Defense
9500,20,18100,83,73,Defense
6500,30,11100,75,74,Midfield
3800,32,7300,63,73,Midfield
6500,30,11100,59,76,Midfield
3500,35,6000,68,72,Forward
10000,20,22000,70,57,Defense
6500,27,14100,70,42,Defense
2700,35,5100,44,16,Goalkeeper
6500,30,11700,65,71,Midfield
6500,31,9800,71,67,Forward
450,38,945,33,11,Goalkeeper
7000,27,13300,82,75,Midfield
10500,22,20000,85,82,Forward
9000,24,20700,65,71,Midfield
5000,32,8500,65,71,Midfield
10500,20,23100,78,75,Midfield
9500,24,16200,82,78,Midfield
9000,25,16000,83,73,Forward
9500,22,20000,72,68,Forward
6500,27,10200,73,73,Midfield
8500,25,12500,68,79,Midfield
6000,31,13200,67,69,Midfield
7000,27,13300,70,74,Midfield
6500,27,14100,66,65,Midfield
7000,28,15400,79,70,Forward
3400,35,6100,74,79,Forward
9000,21,17100,69,66,Defense
8500,21,18700,73,67,Defense
8500,24,13400,92,77,Midfield
11500,20,21900,71,73,Midfield
9500,22,18100,49,19,Goalkeeper
4400,31,7000,79,71,Defense
8000,26,14200,79,80,Midfield
3800,32,5700,75,69,Midfield
7000,27,11900,73,74,Forward
3900,34,5900,60,74,Midfield
6000,27,11400,70,59,Midfield
9000,24,14200,77,83,Midfield
5500,28,9400,64,62,Defense
4900,31,6900,37,38,Defense
6500,30,9100,88,75,Midfield
5000,30,8000,64,51,Defense
900,37,1700,46,12,Goalkeeper
7000,26,15900,69,50,Defense
6500,26,11500,45,13,Goalkeeper
6500,28,13700,61,77,Midfield
2700,34,4900,52,52,Defense
6500,29,9800,79,74,Midfield
3800,33,6100,52,58,Defense
5000,30,7500,67,69,Midfield
2000,35,4300,49,61,Midfield
900,37,1500,31,13,Goalkeeper
4500,32,9000,63,60,Defense
7000,27,11900,86,84,Midfield
6500,26,12800,76,65,Defense
6500,31,10400,84,76,Forward
2200,38,3400,68,76,Midfield
8000,23,13600,70,66,Defense
5500,27,10500,83,66,Defense
8000,23,18400,67,46,Defense
8500,25,16800,87,79,Forward
7000,28,15400,89,86,Forward
8000,26,15800,76,75,Midfield
7000,27,15200,72,53,Defense
6500,28,12800,72,79,Midfield
4500,32,9000,54,35,Defense
7000,27,14000,81,77,Midfield
7000,26,13100,52,38,Defense
5500,29,11600,81,74,Defense
6500,27,14800,65,68,Midfield
8000,27,15800,67,76,Midfield
5000,29,8500,72,67,Midfield
9000,23,18900,69,72,Midfield
5000,32,8000,77,75,Midfield
900,37,1900,30,41,Defense
8000,23,13600,52,15,Goalkeeper
7000,28,14000,59,73,Midfield
6000,28,13100,73,58,Defense
7000,29,11900,65,65,Forward
4900,30,9400,69,60,Defense
6000,29,10100,69,59,Defense
2700,35,5100,46,12,Goalkeeper
9000,23,15300,80,80,Midfield
7000,28,10500,66,70,Midfield
11000,22,22000,80,74,Forward
4000,34,5100,71,76,Midfield
5500,28,12000,40,20,Goalkeeper
5000,30,10000,40,65,Midfield
5000,32,7500,68,76,Midfield
7000,27,14700,75,80,Midfield
5000,29,10500,42,50,Defense
9000,25,18700,79,75,Forward
4500,31,9400,65,69,Midfield
3800,33,7300,32,47,Defense
7000,25,13800,86,83,Defense
8000,26,13800,81,78,Midfield
8000,26,17400,68,63,Forward
7000,27,13300,75,77,Midfield
7000,24,10300,67,44,Defense
6500,29,14300,82,80,Midfield
8500,23,16800,75,75,Midfield
6500,29,12400,76,75,Midfield
9500,24,20000,71,74,Midfield
8500,25,17600,58,70,Forward
7500,25,16300,77,64,Defense
7500,31,15000,66,82,Forward
8000,28,12000,86,76,Forward
6000,29,11900,37,14,Goalkeeper
10000,24,24000,66,63,Midfield
9500,21,20000,88,73,Defense
7000,25,13100,41,15,Goalkeeper
10000,24,15800,73,73,Midfield
6000,28,11400,65,55,Defense
12000,22,19200,81,80,Midfield
5500,31,10500,67,49,Defense
10500,23,24200,92,82,Midfield
5000,30,8500,50,13,Goalkeeper
8500,25,16800,93,75,Defense
7500,30,12800,73,70,Forward
3100,33,4400,55,66,Midfield
6000,30,10200,66,74,Defense
8000,26,15800,65,54,Defense
5500,31,8300,64,73,Midfield
9500,26,20700,86,79,Forward
8500,26,12500,65,52,Defense
11500,21,19600,79,75,Midfield
9500,24,20000,72,75,Midfield
8500,26,15100,79,42,Defense
7000,32,14700,68,81,Midfield
7000,30,15400,73,80,Midfield
5000,32,8500,60,64,Midfield
4400,32,7500,60,27,Goalkeeper
10000,24,17800,69,78,Midfield
2200,35,4100,82,71,Defense
9500,22,20000,78,78,Defense
3900,35,5800,69,73,Midfield
6000,30,11400,47,47,Defense
6000,29,9000,49,71,Midfield
4300,32,9000,84,76,Defense
6000,28,12500,48,14,Goalkeeper
10000,22,19000,61,46,Defense
4400,33,8400,58,65,Midfield
11500,21,23600,75,82,Midfield
5000,32,8500,75,76,Defense
8500,23,18500,53,69,Midfield
7500,28,14800,55,49,Defense
11500,20,21900,79,84,Forward
6500,32,11700,74,75,Midfield
9000,26,18700,75,81,Forward
7500,31,10900,72,76,Forward
9500,23,20000,61,62,Defense
7000,31,13300,59,70,Midfield
10500,24,20000,67,79,Midfield
6000,33,9000,69,73,Forward
8000,29,12000,65,78,Midfield
7000,32,14700,73,81,Midfield
9500,26,12600,79,80,Midfield
9500,22,21900,66,56,Defense
5500,31,10500,82,76,Defense
3000,34,5600,51,71,Defense
12000,21,22800,67,77,Midfield
12500,21,27500,71,79,Midfield
7500,31,10100,72,70,Forward
8000,28,13600,91,80,Midfield
8500,25,18500,69,53,Defense
525,40,788,61,63,Midfield
6000,28,13100,58,13,Goalkeeper
8500,25,12500,53,63,Defense
11000,21,22000,91,75,Defense
5500,31,11600,73,77,Defense
7000,32,11200,68,75,Midfield
8500,25,15100,83,73,Defense
7500,27,14800,83,76,Defense
4800,34,8700,69,79,Forward
8500,27,15300,92,77,Midfield
10000,25,21800,78,77,Midfield
11500,23,24200,74,80,Midfield
7500,24,13300,41,18,Goalkeeper
7500,31,9800,81,76,Forward
9000,22,20700,61,56,Defense
6000,29,11400,75,68,Midfield
10500,23,18600,78,77,Midfield
2300,35,4400,30,58,Defense
6000,29,11400,72,76,Defense
10500,23,17900,75,73,Midfield
4900,31,9400,50,17,Goalkeeper
9000,26,20000,76,80,Midfield
5500,27,10500,33,8,Goalkeeper
8500,24,18500,71,48,Defense
7500,26,13300,78,71,Defense
7000,29,10300,73,64,Defense
4400,33,9300,36,49,Defense
4300,33,7000,68,76,Defense
12000,22,27600,89,85,Midfield
5000,31,8500,64,50,Defense
6000,30,11400,64,43,Defense
8000,23,18400,52,17,Goalkeeper
8000,27,17400,74,31,Defense
8500,27,16200,74,76,Midfield
